,index,avg_len,avg_obj,avg_side_effects,dones,run,lambda,time_step
1753,53,19.84,2.84,0.52,90,3.0,0.5,54
1754,54,19.27,2.81,0.45,90,3.0,0.5,55
1755,55,26.75,2.68,0.43,82,3.0,0.5,56
1756,56,15.98,2.91,0.4,94,3.0,0.5,57
1757,57,18.59,2.81,0.5,91,3.0,0.5,58
1758,58,18.5,2.88,0.5,91,3.0,0.5,59
1759,59,18.38,2.84,0.49,91,3.0,0.5,60
1760,60,18.42,2.83,0.46,91,3.0,0.5,61
1761,61,18.39,2.88,0.46,91,3.0,0.5,62
1762,62,17.68,2.9,0.43,92,3.0,0.5,63
1763,63,19.07,2.88,0.4,90,3.0,0.5,64
1764,64,17.56,2.87,0.51,92,3.0,0.5,65
1765,65,19.27,2.85,0.44,90,3.0,0.5,66
1766,66,18.34,2.87,0.43,91,3.0,0.5,67
1767,67,18.67,2.84,0.44,91,3.0,0.5,68
1768,68,16.48,2.9,0.48,93,3.0,0.5,69
1769,69,16.74,2.91,0.44,93,3.0,0.5,70
1770,70,16.59,2.87,0.34,93,3.0,0.5,71
1771,71,16.63,2.89,0.43,93,3.0,0.5,72
1772,72,15.6,2.93,0.46,94,3.0,0.5,73
1773,73,15.01,2.95,0.39,95,3.0,0.5,74
1774,74,19.19,2.87,0.39,90,3.0,0.5,75
1775,75,18.29,2.82,0.36,91,3.0,0.5,76
1776,76,17.66,2.87,0.39,92,3.0,0.5,77
1777,77,16.55,2.89,0.38,93,3.0,0.5,78
1778,78,16.84,2.87,0.38,93,3.0,0.5,79
1779,79,14.85,2.95,0.34,95,3.0,0.5,80
1780,80,17.59,2.91,0.32,92,3.0,0.5,81
1781,81,18.28,2.85,0.32,91,3.0,0.5,82
1782,82,18.47,2.85,0.36,91,3.0,0.5,83
1783,83,16.55,2.93,0.29,93,3.0,0.5,84
1784,84,21.07,2.85,0.34,88,3.0,0.5,85
1785,85,19.15,2.87,0.28,90,3.0,0.5,86
1786,86,15.69,2.92,0.27,94,3.0,0.5,87
1787,87,13.92,2.95,0.32,96,3.0,0.5,88
1788,88,15.54,2.92,0.32,94,3.0,0.5,89
1789,89,12.81,2.97,0.35,97,3.0,0.5,90
1790,90,13.43,2.95,0.28,97,3.0,0.5,91
1791,91,15.83,2.91,0.31,94,3.0,0.5,92
1792,92,15.77,2.9,0.31,94,3.0,0.5,93
1793,93,13.09,2.96,0.35,97,3.0,0.5,94
1794,94,16.26,2.91,0.26,93,3.0,0.5,95
1795,95,18.38,2.86,0.33,91,3.0,0.5,96
1796,96,17.52,2.9,0.27,92,3.0,0.5,97
1797,97,18.4,2.87,0.27,91,3.0,0.5,98
1798,98,14.76,2.95,0.32,95,3.0,0.5,99
1799,99,15.69,2.91,0.34,94,3.0,0.5,100
1800,0,101.0,0.3,0.47,0,3.0,0.75,1
1801,1,101.0,0.3,0.47,0,3.0,0.75,2
1802,2,101.0,0.3,0.47,0,3.0,0.75,3
1803,3,101.0,0.27,0.49,0,3.0,0.75,4
1804,4,101.0,0.3,0.47,0,3.0,0.75,5
1805,5,101.0,0.3,0.47,0,3.0,0.75,6
1806,6,101.0,0.21,0.37,0,3.0,0.75,7
1807,7,101.0,0.22,0.51,0,3.0,0.75,8
1808,8,101.0,0.26,0.57,0,3.0,0.75,9
1809,9,100.07,0.47,0.63,1,3.0,0.75,10
1810,10,101.0,0.29,0.57,0,3.0,0.75,11
1811,11,99.18,0.42,0.77,2,3.0,0.75,12
1812,12,100.06,0.32,0.56,1,3.0,0.75,13
1813,13,98.26,0.4,0.66,3,3.0,0.75,14
1814,14,101.0,0.42,0.7,0,3.0,0.75,15
1815,15,101.0,0.31,0.48,0,3.0,0.75,16
1816,16,98.29,0.46,0.72,3,3.0,0.75,17
1817,17,98.23,0.5,0.74,3,3.0,0.75,18
1818,18,97.38,0.7,0.62,4,3.0,0.75,19
1819,19,100.06,0.52,0.59,1,3.0,0.75,20
1820,20,98.19,0.68,0.73,3,3.0,0.75,21
1821,21,92.86,0.86,0.62,9,3.0,0.75,22
1822,22,88.4,1.17,0.79,14,3.0,0.75,23
1823,23,89.22,0.93,0.77,13,3.0,0.75,24
1824,24,77.11,1.49,0.95,27,3.0,0.75,25
1825,25,73.6,1.48,0.9,31,3.0,0.75,26
1826,26,72.46,1.49,0.79,32,3.0,0.75,27
1827,27,68.72,1.7,0.88,36,3.0,0.75,28
1828,28,55.5,1.94,0.81,51,3.0,0.75,29
1829,29,54.34,2.15,0.76,52,3.0,0.75,30
1830,30,55.07,2.06,0.5,51,3.0,0.75,31
1831,31,45.4,2.29,0.61,62,3.0,0.75,32
1832,32,44.0,2.32,0.57,63,3.0,0.75,33
1833,33,41.09,2.32,0.48,66,3.0,0.75,34
1834,34,33.74,2.52,0.42,74,3.0,0.75,35
1835,35,31.25,2.57,0.45,77,3.0,0.75,36
1836,36,33.31,2.63,0.45,75,3.0,0.75,37
1837,37,32.86,2.59,0.41,75,3.0,0.75,38
1838,38,29.54,2.64,0.43,79,3.0,0.75,39
1839,39,30.57,2.6,0.43,78,3.0,0.75,40
1840,40,34.16,2.61,0.42,74,3.0,0.75,41
1841,41,26.75,2.7,0.43,82,3.0,0.75,42
1842,42,31.21,2.63,0.39,77,3.0,0.75,43
1843,43,26.0,2.75,0.42,83,3.0,0.75,44
1844,44,32.3,2.55,0.37,76,3.0,0.75,45
1845,45,21.47,2.79,0.39,88,3.0,0.75,46
1846,46,24.95,2.75,0.37,84,3.0,0.75,47
1847,47,18.74,2.82,0.44,91,3.0,0.75,48
1848,48,23.17,2.78,0.32,86,3.0,0.75,49
1849,49,22.34,2.74,0.34,87,3.0,0.75,50
1850,50,31.02,2.6,0.27,77,3.0,0.75,51
1851,51,22.32,2.78,0.33,87,3.0,0.75,52
1852,52,17.92,2.84,0.33,92,3.0,0.75,53
1853,53,22.44,2.75,0.34,87,3.0,0.75,54
1854,54,21.25,2.78,0.28,88,3.0,0.75,55
1855,55,25.83,2.69,0.32,83,3.0,0.75,56
1856,56,19.37,2.81,0.3,90,3.0,0.75,57
1857,57,24.08,2.74,0.33,85,3.0,0.75,58
1858,58,23.84,2.73,0.38,85,3.0,0.75,59
1859,59,20.6,2.81,0.37,89,3.0,0.75,60
1860,60,17.94,2.83,0.31,92,3.0,0.75,61
1861,61,19.49,2.81,0.3,90,3.0,0.75,62
1862,62,26.79,2.74,0.32,82,3.0,0.75,63
1863,63,20.29,2.82,0.24,89,3.0,0.75,64
1864,64,18.71,2.83,0.28,91,3.0,0.75,65
1865,65,16.86,2.88,0.35,93,3.0,0.75,66
1866,66,21.33,2.79,0.26,88,3.0,0.75,67
1867,67,17.66,2.84,0.28,92,3.0,0.75,68
1868,68,20.54,2.78,0.23,89,3.0,0.75,69
1869,69,18.64,2.87,0.19,91,3.0,0.75,70
1870,70,15.96,2.85,0.29,94,3.0,0.75,71
1871,71,17.64,2.88,0.25,92,3.0,0.75,72
1872,72,16.69,2.83,0.33,93,3.0,0.75,73
1873,73,20.39,2.79,0.24,89,3.0,0.75,74
1874,74,24.8,2.73,0.22,84,3.0,0.75,75
1875,75,19.25,2.82,0.28,90,3.0,0.75,76
1876,76,15.97,2.91,0.28,94,3.0,0.75,77
1877,77,16.87,2.88,0.21,93,3.0,0.75,78
1878,78,17.86,2.88,0.24,92,3.0,0.75,79
1879,79,15.03,2.92,0.27,95,3.0,0.75,80
1880,80,18.87,2.81,0.29,91,3.0,0.75,81
1881,81,21.24,2.79,0.22,88,3.0,0.75,82
1882,82,19.23,2.8,0.26,90,3.0,0.75,83
1883,83,17.93,2.87,0.29,92,3.0,0.75,84
1884,84,19.58,2.85,0.2,90,3.0,0.75,85
1885,85,22.83,2.77,0.17,86,3.0,0.75,86
1886,86,16.95,2.88,0.19,93,3.0,0.75,87
1887,87,15.19,2.94,0.21,95,3.0,0.75,88
1888,88,18.51,2.86,0.15,91,3.0,0.75,89
1889,89,15.82,2.92,0.21,94,3.0,0.75,90
1890,90,15.88,2.88,0.19,94,3.0,0.75,91
1891,91,13.21,2.93,0.25,97,3.0,0.75,92
1892,92,16.58,2.84,0.19,93,3.0,0.75,93
1893,93,12.7,2.97,0.14,98,3.0,0.75,94
1894,94,15.99,2.92,0.21,94,3.0,0.75,95
1895,95,16.8,2.92,0.13,93,3.0,0.75,96
1896,96,19.19,2.85,0.2,90,3.0,0.75,97
1897,97,11.41,2.98,0.22,99,3.0,0.75,98
1898,98,13.14,2.94,0.23,97,3.0,0.75,99
1899,99,13.15,2.94,0.2,97,3.0,0.75,100
1900,0,101.0,0.0,0.0,0,3.0,1.0,1
1901,1,101.0,0.0,0.0,0,3.0,1.0,2
1902,2,101.0,0.0,0.0,0,3.0,1.0,3
1903,3,101.0,0.0,0.0,0,3.0,1.0,4
1904,4,101.0,0.0,0.0,0,3.0,1.0,5
1905,5,101.0,0.0,0.0,0,3.0,1.0,6
1906,6,101.0,0.0,0.0,0,3.0,1.0,7
1907,7,101.0,0.0,0.0,0,3.0,1.0,8
1908,8,101.0,0.0,0.0,0,3.0,1.0,9
1909,9,101.0,0.0,0.0,0,3.0,1.0,10
1910,10,101.0,0.0,0.0,0,3.0,1.0,11
1911,11,101.0,0.0,0.0,0,3.0,1.0,12
1912,12,101.0,0.0,0.0,0,3.0,1.0,13
1913,13,101.0,0.0,0.0,0,3.0,1.0,14
1914,14,101.0,0.0,0.0,0,3.0,1.0,15
1915,15,101.0,0.0,0.0,0,3.0,1.0,16
1916,16,101.0,0.0,0.0,0,3.0,1.0,17
1917,17,101.0,0.0,0.0,0,3.0,1.0,18
1918,18,101.0,0.0,0.0,0,3.0,1.0,19
1919,19,101.0,0.0,0.0,0,3.0,1.0,20
1920,20,101.0,0.0,0.0,0,3.0,1.0,21
1921,21,101.0,0.0,0.0,0,3.0,1.0,22
1922,22,101.0,0.0,0.0,0,3.0,1.0,23
1923,23,101.0,0.0,0.0,0,3.0,1.0,24
1924,24,101.0,0.0,0.0,0,3.0,1.0,25
1925,25,101.0,0.0,0.0,0,3.0,1.0,26
1926,26,101.0,0.0,0.0,0,3.0,1.0,27
1927,27,101.0,0.0,0.0,0,3.0,1.0,28
1928,28,101.0,0.0,0.0,0,3.0,1.0,29
1929,29,101.0,0.0,0.0,0,3.0,1.0,30
1930,30,101.0,0.0,0.0,0,3.0,1.0,31
1931,31,101.0,0.0,0.0,0,3.0,1.0,32
1932,32,101.0,0.0,0.0,0,3.0,1.0,33
1933,33,101.0,0.0,0.0,0,3.0,1.0,34
1934,34,101.0,0.0,0.0,0,3.0,1.0,35
1935,35,101.0,0.0,0.0,0,3.0,1.0,36
1936,36,101.0,0.0,0.0,0,3.0,1.0,37
1937,37,101.0,0.0,0.0,0,3.0,1.0,38
1938,38,101.0,0.0,0.0,0,3.0,1.0,39
1939,39,101.0,0.0,0.0,0,3.0,1.0,40
1940,40,101.0,0.0,0.0,0,3.0,1.0,41
1941,41,101.0,0.0,0.0,0,3.0,1.0,42
1942,42,101.0,0.0,0.0,0,3.0,1.0,43
1943,43,101.0,0.0,0.0,0,3.0,1.0,44
1944,44,101.0,0.0,0.0,0,3.0,1.0,45
1945,45,101.0,0.0,0.0,0,3.0,1.0,46
1946,46,101.0,0.0,0.0,0,3.0,1.0,47
1947,47,101.0,0.0,0.0,0,3.0,1.0,48
1948,48,101.0,0.0,0.0,0,3.0,1.0,49
1949,49,101.0,0.0,0.0,0,3.0,1.0,50
1950,50,101.0,0.0,0.0,0,3.0,1.0,51
1951,51,101.0,0.0,0.0,0,3.0,1.0,52
1952,52,101.0,0.0,0.0,0,3.0,1.0,53
1953,53,101.0,0.0,0.0,0,3.0,1.0,54
1954,54,101.0,0.0,0.0,0,3.0,1.0,55
1955,55,101.0,0.0,0.0,0,3.0,1.0,56
1956,56,101.0,0.0,0.0,0,3.0,1.0,57
1957,57,101.0,0.0,0.0,0,3.0,1.0,58
1958,58,101.0,0.0,0.0,0,3.0,1.0,59
1959,59,101.0,0.0,0.0,0,3.0,1.0,60
1960,60,101.0,0.0,0.0,0,3.0,1.0,61
1961,61,101.0,0.0,0.0,0,3.0,1.0,62
1962,62,101.0,0.0,0.0,0,3.0,1.0,63
1963,63,101.0,0.0,0.0,0,3.0,1.0,64
1964,64,101.0,0.0,0.0,0,3.0,1.0,65
1965,65,101.0,0.0,0.0,0,3.0,1.0,66
1966,66,101.0,0.0,0.0,0,3.0,1.0,67
1967,67,101.0,0.0,0.0,0,3.0,1.0,68
1968,68,101.0,0.0,0.0,0,3.0,1.0,69
1969,69,101.0,0.0,0.0,0,3.0,1.0,70
1970,70,101.0,0.0,0.0,0,3.0,1.0,71
1971,71,101.0,0.0,0.0,0,3.0,1.0,72
1972,72,101.0,0.0,0.0,0,3.0,1.0,73
1973,73,101.0,0.0,0.0,0,3.0,1.0,74
1974,74,101.0,0.0,0.0,0,3.0,1.0,75
1975,75,101.0,0.0,0.0,0,3.0,1.0,76
1976,76,101.0,0.0,0.0,0,3.0,1.0,77
1977,77,101.0,0.0,0.0,0,3.0,1.0,78
1978,78,101.0,0.0,0.0,0,3.0,1.0,79
1979,79,101.0,0.0,0.0,0,3.0,1.0,80
1980,80,101.0,0.0,0.0,0,3.0,1.0,81
1981,81,101.0,0.0,0.0,0,3.0,1.0,82
1982,82,101.0,0.0,0.0,0,3.0,1.0,83
1983,83,101.0,0.0,0.0,0,3.0,1.0,84
1984,84,101.0,0.0,0.0,0,3.0,1.0,85
1985,85,101.0,0.0,0.0,0,3.0,1.0,86
1986,86,101.0,0.0,0.0,0,3.0,1.0,87
1987,87,101.0,0.0,0.0,0,3.0,1.0,88
1988,88,101.0,0.0,0.0,0,3.0,1.0,89
1989,89,101.0,0.0,0.0,0,3.0,1.0,90
1990,90,101.0,0.0,0.0,0,3.0,1.0,91
1991,91,101.0,0.0,0.0,0,3.0,1.0,92
1992,92,101.0,0.0,0.0,0,3.0,1.0,93
1993,93,101.0,0.0,0.0,0,3.0,1.0,94
1994,94,101.0,0.0,0.0,0,3.0,1.0,95
1995,95,101.0,0.0,0.0,0,3.0,1.0,96
1996,96,101.0,0.0,0.0,0,3.0,1.0,97
1997,97,101.0,0.0,0.0,0,3.0,1.0,98
1998,98,101.0,0.0,0.0,0,3.0,1.0,99
1999,99,101.0,0.0,0.0,0,3.0,1.0,100
2000,0,101.0,0.21,0.42,0,4.0,0.0,1
2001,1,101.0,0.3,0.47,0,4.0,0.0,2
2002,2,101.0,0.3,0.47,0,4.0,0.0,3
2003,3,101.0,0.22,0.43,0,4.0,0.0,4
2004,4,101.0,0.28,0.59,0,4.0,0.0,5
2005,5,101.0,0.3,0.47,0,4.0,0.0,6
2006,6,101.0,0.3,0.47,0,4.0,0.0,7
2007,7,101.0,0.21,0.42,0,4.0,0.0,8
2008,8,101.0,0.24,0.57,0,4.0,0.0,9
2009,9,100.06,0.38,0.66,1,4.0,0.0,10
2010,10,101.0,0.31,0.49,0,4.0,0.0,11
2011,11,101.0,0.19,0.61,0,4.0,0.0,12
2012,12,97.31,0.41,0.63,4,4.0,0.0,13
2013,13,101.0,0.32,0.7,0,4.0,0.0,14
2014,14,100.06,0.35,0.68,1,4.0,0.0,15
2015,15,100.08,0.47,0.76,1,4.0,0.0,16
2016,16,97.34,0.54,0.87,4,4.0,0.0,17
2017,17,100.09,0.42,0.82,1,4.0,0.0,18
2018,18,100.1,0.41,0.52,1,4.0,0.0,19
2019,19,96.37,0.68,0.77,5,4.0,0.0,20
2020,20,97.42,0.7,0.81,4,4.0,0.0,21
2021,21,91.96,0.75,0.78,10,4.0,0.0,22
2022,22,80.7,1.23,0.94,23,4.0,0.0,23
2023,23,66.65,1.61,1.13,39,4.0,0.0,24
2024,24,56.18,1.84,1.21,51,4.0,0.0,25
2025,25,62.02,1.87,1.22,44,4.0,0.0,26
2026,26,55.76,1.92,1.07,51,4.0,0.0,27
2027,27,56.95,1.94,1.01,49,4.0,0.0,28
2028,28,45.38,2.2,1.07,62,4.0,0.0,29
2029,29,45.48,2.2,1.13,62,4.0,0.0,30
2030,30,39.1,2.42,1.06,69,4.0,0.0,31
2031,31,36.37,2.44,1.01,72,4.0,0.0,32
2032,32,37.87,2.35,0.98,70,4.0,0.0,33
2033,33,28.88,2.55,0.99,80,4.0,0.0,34
2034,34,36.92,2.46,1.12,71,4.0,0.0,35
2035,35,32.58,2.54,0.97,76,4.0,0.0,36
2036,36,27.82,2.67,1.04,81,4.0,0.0,37
2037,37,26.99,2.62,1.0,82,4.0,0.0,38
2038,38,20.79,2.78,1.12,89,4.0,0.0,39
2039,39,23.57,2.76,0.97,86,4.0,0.0,40
2040,40,21.03,2.84,1.08,89,4.0,0.0,41
2041,41,21.76,2.74,0.95,88,4.0,0.0,42
2042,42,21.34,2.76,0.95,88,4.0,0.0,43
2043,43,24.15,2.68,1.05,85,4.0,0.0,44
2044,44,22.54,2.71,1.11,87,4.0,0.0,45
2045,45,17.85,2.85,1.06,92,4.0,0.0,46
2046,46,21.34,2.78,0.88,88,4.0,0.0,47
2047,47,18.67,2.83,1.0,91,4.0,0.0,48
2048,48,19.27,2.79,1.05,90,4.0,0.0,49
2049,49,22.99,2.77,1.02,86,4.0,0.0,50
2050,50,20.07,2.85,0.87,89,4.0,0.0,51
2051,51,20.92,2.81,1.05,88,4.0,0.0,52
2052,52,21.43,2.75,1.06,88,4.0,0.0,53
2053,53,15.02,2.9,0.94,95,4.0,0.0,54
2054,54,22.07,2.8,0.94,87,4.0,0.0,55
2055,55,17.49,2.86,0.89,92,4.0,0.0,56
2056,56,16.64,2.88,0.89,93,4.0,0.0,57
2057,57,15.78,2.89,0.85,94,4.0,0.0,58
2058,58,17.59,2.87,0.92,92,4.0,0.0,59
2059,59,18.43,2.86,0.82,91,4.0,0.0,60
2060,60,21.13,2.77,0.82,88,4.0,0.0,61
2061,61,13.06,2.92,0.85,97,4.0,0.0,62
2062,62,17.54,2.87,0.89,92,4.0,0.0,63
2063,63,17.56,2.83,0.95,92,4.0,0.0,64
2064,64,17.55,2.86,0.8,92,4.0,0.0,65
2065,65,19.58,2.81,0.86,90,4.0,0.0,66
2066,66,13.92,2.94,1.0,96,4.0,0.0,67
2067,67,15.51,2.92,0.88,94,4.0,0.0,68
2068,68,16.6,2.89,0.98,93,4.0,0.0,69
2069,69,18.09,2.85,1.01,91,4.0,0.0,70
2070,70,12.96,2.96,0.99,97,4.0,0.0,71
2071,71,13.62,2.95,0.93,96,4.0,0.0,72
2072,72,19.51,2.85,1.04,90,4.0,0.0,73
2073,73,19.93,2.79,1.09,89,4.0,0.0,74
2074,74,14.32,2.91,0.83,95,4.0,0.0,75
2075,75,11.97,2.96,0.88,98,4.0,0.0,76
2076,76,11.9,2.98,0.95,98,4.0,0.0,77
2077,77,11.88,2.95,0.85,98,4.0,0.0,78
2078,78,10.86,2.97,0.86,99,4.0,0.0,79
2079,79,12.63,2.96,0.85,97,4.0,0.0,80
2080,80,11.89,2.95,0.9,98,4.0,0.0,81
2081,81,18.21,2.84,0.83,91,4.0,0.0,82
2082,82,13.47,2.92,0.9,96,4.0,0.0,83
2083,83,13.74,2.94,0.93,96,4.0,0.0,84
2084,84,10.89,2.99,0.92,99,4.0,0.0,85
2085,85,13.47,2.91,0.89,96,4.0,0.0,86
2086,86,14.36,2.9,0.87,95,4.0,0.0,87
2087,87,11.68,2.97,0.89,98,4.0,0.0,88
2088,88,10.88,2.99,0.89,99,4.0,0.0,89
2089,89,13.63,2.94,0.86,96,4.0,0.0,90
2090,90,10.84,2.97,0.94,99,4.0,0.0,91
2091,91,12.56,2.95,0.84,97,4.0,0.0,92
2092,92,11.78,2.96,0.87,98,4.0,0.0,93
2093,93,12.51,2.93,0.84,97,4.0,0.0,94
2094,94,10.76,2.99,0.87,99,4.0,0.0,95
2095,95,11.54,2.96,0.79,98,4.0,0.0,96
2096,96,9.94,3.0,0.85,100,4.0,0.0,97
2097,97,10.84,2.99,0.9,99,4.0,0.0,98
2098,98,10.94,2.98,0.84,99,4.0,0.0,99
2099,99,9.94,3.0,0.95,100,4.0,0.0,100
2100,0,101.0,0.3,0.47,0,4.0,0.25,1
2101,1,100.06,0.38,0.66,1,4.0,0.25,2
2102,2,101.0,0.3,0.47,0,4.0,0.25,3
2103,3,101.0,0.27,0.5,0,4.0,0.25,4
2104,4,100.06,0.26,0.54,1,4.0,0.25,5
2105,5,101.0,0.3,0.47,0,4.0,0.25,6
2106,6,101.0,0.31,0.51,0,4.0,0.25,7
2107,7,101.0,0.29,0.61,0,4.0,0.25,8
2108,8,100.06,0.38,0.66,1,4.0,0.25,9
2109,9,100.06,0.33,0.62,1,4.0,0.25,10
2110,10,98.26,0.46,0.91,3,4.0,0.25,11
2111,11,100.11,0.33,0.86,1,4.0,0.25,12
2112,12,101.0,0.26,0.54,0,4.0,0.25,13
2113,13,100.1,0.4,0.69,1,4.0,0.25,14
2114,14,99.17,0.33,0.62,2,4.0,0.25,15
2115,15,98.34,0.51,0.75,3,4.0,0.25,16
2116,16,93.75,0.66,0.71,8,4.0,0.25,17
2117,17,92.18,0.7,0.83,10,4.0,0.25,18
2118,18,95.59,0.68,0.76,6,4.0,0.25,19
2119,19,89.37,1.0,0.82,13,4.0,0.25,20
2120,20,85.79,1.29,1.0,17,4.0,0.25,21
2121,21,77.13,1.43,1.04,27,4.0,0.25,22
2122,22,61.15,1.83,0.85,44,4.0,0.25,23
2123,23,64.17,1.81,0.92,41,4.0,0.25,24
2124,24,53.61,1.96,0.9,53,4.0,0.25,25
2125,25,51.52,2.24,0.86,55,4.0,0.25,26
2126,26,43.62,2.29,0.94,64,4.0,0.25,27
2127,27,40.4,2.39,0.77,67,4.0,0.25,28
2128,28,32.16,2.58,0.94,77,4.0,0.25,29
2129,29,29.97,2.59,0.83,79,4.0,0.25,30
2130,30,35.7,2.49,0.74,72,4.0,0.25,31
2131,31,31.84,2.6,0.72,77,4.0,0.25,32
2132,32,29.4,2.53,0.73,79,4.0,0.25,33
2133,33,26.03,2.69,0.85,83,4.0,0.25,34
2134,34,30.04,2.55,0.83,79,4.0,0.25,35
2135,35,25.73,2.65,0.72,83,4.0,0.25,36
2136,36,29.5,2.66,0.66,79,4.0,0.25,37
2137,37,26.81,2.69,0.77,82,4.0,0.25,38
2138,38,35.71,2.5,0.6,72,4.0,0.25,39
2139,39,21.57,2.78,0.77,88,4.0,0.25,40
2140,40,24.19,2.74,0.73,85,4.0,0.25,41
2141,41,19.35,2.79,0.66,90,4.0,0.25,42
2142,42,20.44,2.79,0.68,89,4.0,0.25,43
2143,43,23.03,2.8,0.61,86,4.0,0.25,44
2144,44,25.09,2.74,0.54,84,4.0,0.25,45
2145,45,24.74,2.72,0.49,84,4.0,0.25,46
2146,46,24.5,2.74,0.6,84,4.0,0.25,47
2147,47,18.21,2.82,0.62,91,4.0,0.25,48
2148,48,21.94,2.79,0.66,87,4.0,0.25,49
2149,49,20.13,2.82,0.53,89,4.0,0.25,50
2150,50,14.82,2.93,0.54,95,4.0,0.25,51
2151,51,20.23,2.81,0.58,89,4.0,0.25,52
2152,52,18.18,2.84,0.58,91,4.0,0.25,53
2153,53,14.15,2.91,0.54,96,4.0,0.25,54
2154,54,14.63,2.89,0.5,95,4.0,0.25,55
2155,55,15.6,2.87,0.51,94,4.0,0.25,56
2156,56,12.97,2.94,0.53,97,4.0,0.25,57
2157,57,15.82,2.91,0.6,94,4.0,0.25,58
2158,58,13.9,2.93,0.53,96,4.0,0.25,59
2159,59,17.55,2.87,0.68,92,4.0,0.25,60
2160,60,12.01,2.96,0.61,98,4.0,0.25,61
2161,61,12.85,2.95,0.6,97,4.0,0.25,62
2162,62,11.83,2.95,0.69,98,4.0,0.25,63
2163,63,16.04,2.91,0.57,93,4.0,0.25,64
2164,64,14.75,2.92,0.54,95,4.0,0.25,65
2165,65,17.99,2.87,0.54,91,4.0,0.25,66
2166,66,13.66,2.95,0.53,96,4.0,0.25,67
2167,67,13.72,2.91,0.61,96,4.0,0.25,68
2168,68,12.88,2.97,0.55,97,4.0,0.25,69
2169,69,16.42,2.91,0.58,93,4.0,0.25,70
2170,70,14.89,2.94,0.58,95,4.0,0.25,71
2171,71,14.62,2.92,0.54,95,4.0,0.25,72
2172,72,12.16,2.98,0.52,98,4.0,0.25,73
2173,73,13.61,2.96,0.56,96,4.0,0.25,74
2174,74,13.78,2.96,0.62,96,4.0,0.25,75
2175,75,12.92,2.97,0.44,97,4.0,0.25,76
2176,76,14.84,2.93,0.44,95,4.0,0.25,77
2177,77,15.51,2.92,0.47,94,4.0,0.25,78
2178,78,12.0,2.94,0.58,98,4.0,0.25,79
2179,79,15.64,2.89,0.53,94,4.0,0.25,80
2180,80,10.93,2.99,0.53,99,4.0,0.25,81
2181,81,11.82,2.96,0.54,98,4.0,0.25,82
2182,82,12.94,2.96,0.52,97,4.0,0.25,83
2183,83,13.53,2.95,0.55,96,4.0,0.25,84
2184,84,14.36,2.95,0.51,95,4.0,0.25,85
2185,85,11.89,2.97,0.47,98,4.0,0.25,86
2186,86,11.98,2.98,0.54,98,4.0,0.25,87
2187,87,10.78,2.99,0.53,99,4.0,0.25,88
2188,88,14.57,2.9,0.52,95,4.0,0.25,89
2189,89,12.65,2.96,0.54,97,4.0,0.25,90
2190,90,17.32,2.86,0.58,92,4.0,0.25,91
2191,91,12.82,2.95,0.6,97,4.0,0.25,92
2192,92,12.63,2.94,0.57,97,4.0,0.25,93
2193,93,15.46,2.91,0.63,94,4.0,0.25,94
2194,94,10.85,2.99,0.57,99,4.0,0.25,95
2195,95,12.03,2.95,0.51,98,4.0,0.25,96
2196,96,12.09,2.96,0.54,98,4.0,0.25,97
2197,97,10.12,3.0,0.56,100,4.0,0.25,98
2198,98,10.98,2.99,0.57,99,4.0,0.25,99
2199,99,13.97,2.96,0.58,96,4.0,0.25,100
2200,0,100.06,0.38,0.66,1,4.0,0.5,1
2201,1,101.0,0.3,0.47,0,4.0,0.5,2
2202,2,100.06,0.38,0.66,1,4.0,0.5,3
2203,3,100.06,0.38,0.66,1,4.0,0.5,4
2204,4,101.0,0.21,0.42,0,4.0,0.5,5
2205,5,101.0,0.22,0.44,0,4.0,0.5,6
2206,6,101.0,0.21,0.42,0,4.0,0.5,7
2207,7,101.0,0.26,0.54,0,4.0,0.5,8
2208,8,101.0,0.21,0.43,0,4.0,0.5,9
2209,9,101.0,0.3,0.47,0,4.0,0.5,10
2210,10,101.0,0.27,0.55,0,4.0,0.5,11
2211,11,101.0,0.28,0.59,0,4.0,0.5,12
2212,12,101.0,0.24,0.55,0,4.0,0.5,13
2213,13,101.0,0.22,0.47,0,4.0,0.5,14
2214,14,101.0,0.32,0.58,0,4.0,0.5,15
2215,15,101.0,0.35,0.67,0,4.0,0.5,16
2216,16,101.0,0.41,0.67,0,4.0,0.5,17
2217,17,101.0,0.37,0.66,0,4.0,0.5,18
2218,18,99.2,0.45,0.62,2,4.0,0.5,19
2219,19,96.48,0.54,0.85,5,4.0,0.5,20
2220,20,99.14,0.42,0.58,2,4.0,0.5,21
2221,21,97.44,0.62,0.85,4,4.0,0.5,22
2222,22,99.15,0.56,0.74,2,4.0,0.5,23
2223,23,98.22,0.66,0.79,3,4.0,0.5,24
2224,24,99.18,0.51,0.61,2,4.0,0.5,25
2225,25,96.57,0.63,0.6,5,4.0,0.5,26
2226,26,93.81,0.91,0.77,8,4.0,0.5,27
2227,27,85.2,1.14,0.69,18,4.0,0.5,28
2228,28,81.92,1.43,1.08,22,4.0,0.5,29
2229,29,65.02,1.88,1.03,41,4.0,0.5,30
2230,30,68.21,1.71,0.94,37,4.0,0.5,31
2231,31,58.55,1.95,1.23,48,4.0,0.5,32
2232,32,58.94,2.02,0.78,47,4.0,0.5,33
2233,33,46.24,2.34,1.0,61,4.0,0.5,34
